init_goal,time
wp53_wp47,1.273014100996078923e+00
wp53_wp48,1.267725858000630978e+00
wp53_wp49,1.267484643998614047e+00
wp53_wp50,1.292428585999005008e+00
wp53_wp51,1.276208069000858814e+00
wp53_wp52,1.287061654998979066e+00
wp53_wp54,1.260574056999757886e+00
wp53_wp55,1.295444981995387934e+00
wp53_wp56,1.290878940999391489e+00
wp53_wp57,1.299032581999199465e+00
wp53_wp58,1.258081239000603091e+00
wp54_wp1,1.271029494993854314e+00
wp54_wp2,1.306719323001743760e+00
wp54_wp3,1.302992263001215179e+00
wp54_wp4,1.267827673000283539e+00
wp54_wp5,1.263111000000208151e+00
wp54_wp6,1.251875255002232734e+00
wp54_wp7,1.274260716003482230e+00
wp54_wp8,1.271644457003276329e+00
wp54_wp9,1.324582974004442804e+00
wp54_wp10,1.287412439000036102e+00
wp54_wp11,1.251914615000714548e+00
wp54_wp12,1.255523598003492225e+00
wp54_wp13,1.270528082000964787e+00
wp54_wp14,1.272701549001794774e+00
wp54_wp15,1.269597626000177115e+00
wp54_wp16,1.283084670001699124e+00
wp54_wp17,1.261942380995606072e+00
wp54_wp18,1.275231613995856605e+00
wp54_wp19,1.276076142996316776e+00
wp54_wp21,1.288324198001646437e+00
wp54_wp22,1.286725512996781617e+00
wp54_wp23,1.316632574002142064e+00
wp54_wp24,1.297360716002003755e+00
wp54_wp25,1.253331812004034873e+00
wp54_wp26,1.281568438003887422e+00
wp54_wp27,1.258545457007130608e+00
wp54_wp28,1.294798337003157940e+00
wp54_wp29,1.296008008001081180e+00
wp54_wp30,1.297772960002475884e+00
wp54_wp31,1.269717850002052728e+00
wp54_wp32,1.310353362998284865e+00
wp54_wp33,1.287434018006024417e+00
wp54_wp34,1.283048946999770124e+00
wp54_wp35,1.328406499000266194e+00
wp54_wp36,1.265067631000420079e+00
wp54_wp37,1.281231626999215223e+00
wp54_wp38,1.268500159996619914e+00
wp54_wp39,1.266332760998921003e+00
wp54_wp40,1.275185820995829999e+00
wp54_wp42,1.267110173001128715e+00
wp54_wp43,1.264972447999753058e+00
wp54_wp44,1.271322530999896117e+00
wp54_wp45,1.267448908001824748e+00
wp54_wp46,1.259828069996729027e+00
wp54_wp47,1.275829240003076848e+00
wp54_wp48,1.325203168998996262e+00
wp54_wp49,1.298181876001763158e+00
wp54_wp50,1.286714046000270173e+00
wp54_wp51,1.273560091001854744e+00
wp54_wp52,1.264318688998173457e+00
wp54_wp53,1.268005247999099083e+00
wp54_wp55,1.275029983997228555e+00
wp54_wp56,1.278792213997803628e+00
wp54_wp57,1.283215742005268112e+00
wp54_wp58,1.288694233000569511e+00
wp55_wp1,1.271492030995432287e+00
wp55_wp2,1.256251109996810555e+00
wp55_wp3,1.264973984994867351e+00
wp55_wp4,1.266257926006801426e+00
wp55_wp5,1.271164796999073587e+00
wp55_wp6,1.265722998999990523e+00
wp55_wp7,1.272046281999791972e+00
wp55_wp8,1.267015552999509964e+00
wp55_wp9,1.302036034001503140e+00
wp55_wp10,1.253515108001010958e+00
wp55_wp11,1.260103717999299988e+00
wp55_wp12,1.292280633999325801e+00
wp55_wp13,1.256728253996698186e+00
wp55_wp14,1.283965955000894610e+00
wp55_wp15,1.257379118003882468e+00
wp55_wp16,1.270941871000104584e+00
wp55_wp17,1.266683729001670144e+00
wp55_wp18,1.261499981999804731e+00
wp55_wp19,1.263608806999400258e+00
wp55_wp21,1.281433750002179295e+00
wp55_wp22,1.284675716000492685e+00
wp55_wp23,1.270888225997623522e+00
wp55_wp24,1.288454574001661967e+00
wp55_wp25,1.285763422994932625e+00
wp55_wp26,1.254546147996734362e+00
wp55_wp27,1.248760695998498704e+00
wp55_wp28,1.266024156997445971e+00
wp55_wp29,1.265143315002205782e+00
wp55_wp30,1.265871747003984638e+00
wp55_wp31,1.259123562995227985e+00
wp55_wp32,1.288709669999661855e+00
wp55_wp33,1.251818716002162546e+00
wp55_wp34,1.246525064001616556e+00
wp55_wp35,1.249404871996375732e+00
wp55_wp36,1.261678923001454677e+00
wp55_wp37,1.252124537000781856e+00
wp55_wp38,1.267903799998748582e+00
wp55_wp39,1.274991734004288446e+00
wp55_wp40,1.256810330000007525e+00
wp55_wp42,1.287803238999913447e+00
wp55_wp43,1.270014971996715758e+00
wp55_wp44,1.287355325002863538e+00
wp55_wp45,1.290634702003444545e+00
wp55_wp46,1.259520731000520755e+00
wp55_wp47,1.249465296998096164e+00
wp55_wp48,1.249432282995257992e+00
wp55_wp49,1.245594795997021720e+00
wp55_wp50,1.250378929995349608e+00
wp55_wp51,1.246024786996713374e+00
wp55_wp52,1.268272316003276501e+00
wp55_wp53,1.298735272997873835e+00
wp55_wp54,1.268013557993981522e+00
wp55_wp56,1.242473901002085768e+00
wp55_wp57,1.262636617000680417e+00
wp55_wp58,1.271402832993771881e+00
wp56_wp1,1.257842568993510213e+00
wp56_wp2,1.250877739999850746e+00
wp56_wp3,1.246581115003209561e+00
wp56_wp4,1.281573719999869354e+00
wp56_wp5,1.261346837003657129e+00
wp56_wp6,1.263403756005573086e+00
wp56_wp7,1.258547213001293130e+00
wp56_wp8,1.257621717995789368e+00
wp56_wp9,1.250560848995519336e+00
wp56_wp10,1.303475578999496065e+00
wp56_wp11,1.353976630998658948e+00
wp56_wp12,1.362790834995394107e+00
wp56_wp13,1.256680824000795837e+00
wp56_wp14,1.253743551998923067e+00
wp56_wp15,1.272616966998612043e+00
wp56_wp16,1.323758577003900427e+00
wp56_wp17,1.406064788003277499e+00
wp56_wp18,1.373231782003131229e+00
wp56_wp19,1.341650957998353988e+00
wp56_wp21,1.283335346000967547e+00
wp56_wp22,1.276253957999870181e+00
wp56_wp23,1.306047389996820129e+00
wp56_wp24,1.265766103002533782e+00
wp56_wp25,1.246902154001872987e+00
wp56_wp26,1.251327944999502506e+00
wp56_wp27,1.297204258000419941e+00
wp56_wp28,1.273287109004741069e+00
wp56_wp29,1.292159581003943458e+00
wp56_wp30,1.256796248999307863e+00
wp56_wp31,1.292572808997647371e+00
wp56_wp32,1.261947896004130598e+00
wp56_wp33,1.253384185001777951e+00
wp56_wp34,1.284679197000514250e+00
wp56_wp35,1.272333396998874377e+00
wp56_wp36,1.274708951001230162e+00
wp56_wp37,1.254598448002070654e+00
wp56_wp38,1.280225540998799261e+00
wp56_wp39,1.263802891000523232e+00
wp56_wp40,1.254939650003507268e+00
wp56_wp42,1.295859356003347784e+00
wp56_wp43,1.293053351000708062e+00
wp56_wp44,1.255519367005035747e+00
wp56_wp45,1.265069098997628316e+00
wp56_wp46,1.289489001996116713e+00
wp56_wp47,1.261886005995620508e+00
wp56_wp48,1.248277300997870043e+00
wp56_wp49,1.269548381998902187e+00
wp56_wp50,1.252982163001433946e+00
wp56_wp51,1.282490008998138364e+00
wp56_wp52,1.255061650001152884e+00
wp56_wp53,1.255348627004423179e+00
wp56_wp54,1.261469659002614208e+00
wp56_wp55,1.300649527998757549e+00
wp56_wp57,1.291398260000278242e+00
wp56_wp58,1.245892967999679968e+00
wp57_wp1,1.274149419994500931e+00
wp57_wp2,1.290759636998700444e+00
wp57_wp3,1.302580648996809032e+00
wp57_wp4,1.291399669004022144e+00
wp57_wp5,1.284630156995262951e+00
wp57_wp6,1.288998930998786818e+00
wp57_wp7,1.283736099001544062e+00
wp57_wp8,1.284050534995913040e+00
wp57_wp9,1.260596826003165916e+00
wp57_wp10,1.262240889998793136e+00
wp57_wp11,1.261703763004334178e+00
wp57_wp12,1.259239777995389886e+00
wp57_wp13,1.274565729996538721e+00
wp57_wp14,1.283771648006222676e+00
wp57_wp15,1.301895736003643833e+00
wp57_wp16,1.272742169996490702e+00
wp57_wp17,1.258759907999774441e+00
wp57_wp18,1.255105516000185162e+00
wp57_wp19,1.306460739993781317e+00
wp57_wp21,1.276666204001230653e+00
wp57_wp22,1.400092506999499165e+00
wp57_wp23,1.352392799002700485e+00
wp57_wp24,1.376353129999188241e+00
wp57_wp25,1.275052152996067889e+00
wp57_wp26,1.278907686006277800e+00
wp57_wp27,1.261152543003845494e+00
wp57_wp28,1.321469228998466861e+00
wp57_wp29,1.358974510003463365e+00
wp57_wp30,1.351492083995253779e+00
wp57_wp31,1.301643175000208430e+00
wp57_wp32,1.339115925002261065e+00
wp57_wp33,1.270855889000813477e+00
wp57_wp34,1.257683233001444023e+00
wp57_wp35,1.326194444001885131e+00
wp57_wp36,1.281877187997451983e+00
wp57_wp37,1.270720184998936020e+00
wp57_wp38,1.279648882999026682e+00
wp57_wp39,1.267394584996509366e+00
wp57_wp40,1.253213363001123071e+00
wp57_wp42,1.354887499997857958e+00
wp57_wp43,1.262446638997062109e+00
wp57_wp44,1.296538069000234827e+00
wp57_wp45,1.260104820001288317e+00
wp57_wp46,1.258670623996295035e+00
wp57_wp47,1.258821583993267268e+00
wp57_wp48,1.255205795001529623e+00
wp57_wp49,1.266568778999499045e+00
wp57_wp50,1.292461045995878521e+00
wp57_wp51,1.270639182002923917e+00
wp57_wp52,1.281120085994189139e+00
wp57_wp53,1.319324734002293553e+00
wp57_wp54,1.368176408999715932e+00
wp57_wp55,1.263836309997714125e+00
wp57_wp56,1.270263174999854527e+00
wp57_wp58,1.244860131002496928e+00
wp58_wp1,1.252460360999975819e+00
wp58_wp2,1.256416173004254233e+00
wp58_wp3,1.255211276002228260e+00
wp58_wp4,1.281808401996386237e+00
wp58_wp5,1.320502946000488009e+00
wp58_wp6,1.332715691001794767e+00
wp58_wp7,1.271239023000816815e+00
wp58_wp8,1.282819514002767392e+00
wp58_wp9,1.296334494996699505e+00
wp58_wp10,1.268284616999153513e+00
wp58_wp11,1.256090281996876001e+00
wp58_wp12,1.252471235995471943e+00
wp58_wp13,1.249739683000370860e+00
wp58_wp14,1.256017939995217603e+00
wp58_wp15,1.250529194003320299e+00
wp58_wp16,1.252634733995364513e+00
wp58_wp17,1.265608602996508125e+00
wp58_wp18,1.252455875001032837e+00
wp58_wp19,1.273298547996091656e+00
wp58_wp21,1.261878922996402252e+00
wp58_wp22,1.261271775001659989e+00
wp58_wp23,1.266545323000173084e+00
wp58_wp24,1.261728634999599308e+00
wp58_wp25,1.248641911995946430e+00
wp58_wp26,1.251894204993732274e+00
wp58_wp27,1.254669148998800665e+00
wp58_wp28,1.276839106001716573e+00
wp58_wp29,1.254013685997051653e+00
wp58_wp30,1.263650027998664882e+00
wp58_wp31,1.282131824002135545e+00
wp58_wp32,1.268874601002607960e+00
wp58_wp33,1.264140870000119321e+00
wp58_wp34,1.266210791996854823e+00
wp58_wp35,1.362636576996010263e+00
wp58_wp36,1.394266007999249268e+00
wp58_wp37,1.378581001001293771e+00
wp58_wp38,1.361410362995229661e+00
wp58_wp39,1.266388431999075692e+00
wp58_wp40,1.285478856996633112e+00
wp58_wp42,1.301853507997293491e+00
wp58_wp43,1.249995766003848985e+00
wp58_wp44,1.256294051003351342e+00
wp58_wp45,1.254995969000447076e+00
wp58_wp46,1.305813329003285617e+00
wp58_wp47,1.256863770002382807e+00
wp58_wp48,1.273241217000759207e+00
wp58_wp49,1.304367516000638716e+00
wp58_wp50,1.280215965001843870e+00
wp58_wp51,1.290126781001163181e+00
wp58_wp52,1.359852925997984130e+00
wp58_wp53,1.294721564998326357e+00
wp58_wp54,1.284949223998410162e+00
wp58_wp55,1.258761372999288142e+00
wp58_wp56,1.288002784000127576e+00
wp58_wp57,1.270395601000927854e+00
